;link;day;DonJ;DonJ-1;InfoJ;InfoJ-1;PersJ;PersJ-1;AttractRelJ-1;CommentJ-1;NJump1J-1;Jump1J;NJumpAJ-1;JumpAJ;ComplRateJ-1;OverSuccessJ-1
0;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;1;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
1;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;2;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
2;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;3;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
3;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;4;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
4;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;5;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
5;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;6;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
6;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;7;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
7;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;8;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
8;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;9;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
9;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;10;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
10;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;11;1;0;0;0;0;0;0.0;0;0;1;0;1;0;0
11;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;12;1;1;1;0;0;0;1.5454545454545454;0;17;1;6;1;8;0
12;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;13;1;1;1;1;0;0;1.9166666666666667;1;6;1;2;1;11;0
13;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;14;1;1;1;1;0;0;2.3076923076923075;0;7;1;2;1;18;0
14;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;15;1;1;0;1;0;0;2.4285714285714284;1;4;1;1;1;20;0
15;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;16;1;1;1;0;0;0;2.4;1;2;1;1;1;20;0
16;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;17;0;1;1;1;0;0;2.4375;0;3;0;2;0;22;0
17;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;18;1;0;1;1;0;0;2.2941176470588234;0;0;1;0;0;22;0
18;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;19;1;1;1;1;0;0;2.4444444444444446;0;5;1;0;0;24;0
19;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;20;1;1;1;1;0;0;2.4210526315789473;0;2;1;0;1;24;0
20;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;21;1;1;0;1;1;0;2.5;1;4;1;2;0;26;0
21;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;22;1;1;1;0;0;1;2.5238095238095237;0;3;1;0;1;28;0
22;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;23;1;1;0;1;0;0;2.6363636363636362;0;5;1;2;0;30;0
23;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;24;1;1;1;0;0;0;2.652173913043478;0;3;1;0;1;31;0
24;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;25;1;1;1;1;0;0;2.625;1;2;1;1;0;33;0
25;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;26;1;1;0;1;1;0;2.56;1;1;1;0;1;33;0
26;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;27;1;1;1;0;1;1;2.576923076923077;0;3;1;2;1;34;0
27;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;28;1;1;1;1;0;1;2.5925925925925926;0;3;1;1;1;38;0
28;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;29;1;1;1;1;1;0;2.607142857142857;1;3;1;1;1;39;0
29;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;30;1;1;1;1;0;1;2.689655172413793;0;5;1;3;0;43;0
30;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;31;0;1;1;1;0;0;2.6666666666666665;0;2;0;0;0;43;0
31;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;32;1;0;1;1;0;0;2.5806451612903225;0;0;1;0;1;43;0
32;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;33;1;1;1;1;1;0;2.5625;0;2;1;1;0;45;0
33;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;34;1;1;1;1;0;1;2.5454545454545454;0;2;1;0;1;46;0
34;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;35;1;1;1;1;0;0;2.5588235294117645;0;3;1;1;1;47;0
35;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;36;1;1;1;1;0;0;2.6;1;4;1;3;1;51;0
36;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;37;1;1;0;1;1;0;2.6666666666666665;1;5;1;2;1;54;0
37;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;38;1;1;1;0;0;1;2.675675675675676;1;3;1;2;0;55;0
38;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;39;0;1;0;1;1;0;2.6578947368421053;0;2;0;0;0;56;0
39;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;40;1;0;0;0;1;1;2.58974358974359;0;0;1;0;0;56;0
40;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;41;1;1;1;0;1;1;2.625;0;4;1;0;1;57;0
41;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;42;1;1;0;1;1;1;2.5853658536585367;0;1;1;1;0;58;0
42;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;43;1;1;0;0;1;1;2.5476190476190474;0;1;1;0;1;58;0
43;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;44;1;1;0;0;1;1;2.5348837209302326;0;2;1;1;0;59;0
44;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;45;1;1;1;0;0;1;2.5;0;1;1;0;1;59;0
45;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;46;1;1;1;1;0;0;2.466666666666667;0;1;1;1;1;60;0
46;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;47;1;1;1;1;0;0;2.4565217391304346;0;2;1;1;1;61;0
47;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;48;1;1;1;1;0;0;2.4893617021276597;0;4;1;1;1;63;0
48;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;49;1;1;0;1;0;0;2.5;0;3;1;2;0;64;0
49;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;50;1;1;1;0;0;0;2.4693877551020407;1;1;1;0;1;64;0
50;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;51;1;1;1;1;1;0;2.46;1;2;1;1;0;65;0
51;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;52;1;1;1;1;0;1;2.450980392156863;0;2;1;0;1;66;0
52;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;53;1;1;0;1;1;0;2.480769230769231;1;4;1;1;1;68;0
53;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;54;1;1;1;0;0;1;2.6037735849056602;1;9;1;1;1;71;0
54;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;55;1;1;0;1;0;0;2.6666666666666665;1;6;1;3;1;75;0
55;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;56;1;1;1;0;0;0;2.981818181818182;1;20;1;1;1;82;0
56;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;57;1;1;1;1;0;0;3.1964285714285716;1;15;1;3;1;93;0
57;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;58;1;1;1;1;0;0;3.210526315789474;1;4;1;1;1;94;0
58;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;59;1;1;1;1;0;0;3.396551724137931;1;14;1;5;1;101;1
59;https://www.kisskissbankbank.com/fr/projects/regards-un-livre-d-exception-illustre-par-plus-de-50-artistes;60;1;1;1;1;0;0;3.4237288135593222;0;5;1;2;1;103;1
60;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;1;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
61;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;2;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
62;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;3;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
63;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;4;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
64;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;5;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
65;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;6;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
66;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;7;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
67;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;8;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
68;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;9;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
69;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;10;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
70;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;11;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
71;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;12;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
72;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;13;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
73;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;14;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
74;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;15;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
75;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;16;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
76;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;17;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
77;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;18;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
78;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;19;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
79;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;20;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
80;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;21;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
81;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;22;1;0;1;0;0;0;0.0;0;0;1;0;1;0;0
82;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;23;1;1;0;1;0;0;0.18181818181818182;1;4;1;1;0;8;0
83;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;24;1;1;1;0;0;0;0.30434782608695654;1;3;1;0;0;12;0
84;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;25;1;1;1;1;0;0;0.3333333333333333;0;1;1;0;0;14;0
85;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;26;0;1;1;1;0;0;0.4;0;2;0;0;0;18;0
86;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;27;1;0;1;1;0;0;0.38461538461538464;1;0;1;0;1;18;0
87;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;28;0;1;1;1;0;0;0.48148148148148145;1;3;0;2;0;31;0
88;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;29;1;0;1;1;0;0;0.4642857142857143;1;0;1;0;1;31;0
89;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;30;0;1;1;1;0;0;0.5517241379310345;0;3;0;1;0;36;0
90;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;31;1;0;0;1;0;0;0.5333333333333333;0;0;1;0;0;36;0
91;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;32;0;1;1;0;0;0;0.5483870967741935;0;1;0;0;0;38;0
92;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;33;0;0;1;1;0;0;0.53125;1;0;0;0;0;38;0
93;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;34;0;0;1;1;0;0;0.5151515151515151;0;0;0;0;0;38;0
94;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;35;0;0;1;1;0;0;0.5;0;0;0;0;0;38;0
95;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;36;0;0;0;1;0;0;0.4857142857142857;0;0;0;0;0;38;0
96;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;37;1;0;1;0;0;0;0.4722222222222222;0;0;1;0;0;38;0
97;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;38;0;1;0;1;0;0;0.4864864864864865;0;1;0;0;0;39;0
98;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;39;0;0;1;0;0;0;0.47368421052631576;0;0;0;0;0;39;0
99;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;40;0;0;0;1;0;0;0.46153846153846156;0;0;0;0;0;39;0
100;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;41;0;0;1;0;0;0;0.45;0;0;0;0;0;39;0
101;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;42;1;0;0;1;0;0;0.43902439024390244;0;0;1;0;0;39;0
102;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;43;1;1;0;0;0;0;0.4523809523809524;0;1;1;0;1;41;0
103;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;44;0;1;1;0;0;0;0.46511627906976744;0;1;0;1;0;44;0
104;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;45;0;0;0;1;0;0;0.45454545454545453;1;0;0;0;0;44;0
105;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;46;1;0;1;0;0;0;0.4444444444444444;0;0;1;0;0;44;0
106;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;47;0;1;0;1;0;0;0.45652173913043476;0;1;0;0;0;45;0
107;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;48;0;0;0;0;0;0;0.44680851063829785;1;0;0;0;0;45;0
108;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;49;0;0;0;0;0;0;0.4375;0;0;0;0;0;45;0
109;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;50;0;0;0;0;0;0;0.42857142857142855;0;0;0;0;0;45;0
110;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;51;1;0;0;0;0;0;0.42;0;0;1;0;0;45;0
111;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;52;1;1;1;0;0;0;0.43137254901960786;0;1;1;0;0;46;0
112;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;53;0;1;0;1;0;0;0.4423076923076923;1;1;0;0;0;48;0
113;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;54;1;0;1;0;0;0;0.4339622641509434;0;0;1;0;1;48;0
114;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;55;1;1;0;1;0;0;0.46296296296296297;1;2;1;1;1;54;0
115;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;56;1;1;0;0;0;0;0.4727272727272727;0;1;1;1;0;60;0
116;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;57;1;1;1;0;0;0;0.5178571428571429;1;3;1;0;1;66;0
117;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;58;1;1;0;1;0;0;0.5964912280701754;0;5;1;1;1;81;0
118;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;59;1;1;0;0;0;0;0.6551724137931034;1;4;1;1;1;91;0
119;https://www.kisskissbankbank.com/fr/projects/printemps-des-artistes;60;1;1;0;0;0;0;0.6949152542372882;0;3;1;1;0;97;0
120;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;1;1;0;0;0;0;0;0.0;0;0;1;0;1;0;0
121;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;2;1;1;0;0;0;0;3.0;0;3;1;2;1;2;0
122;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;3;1;1;0;0;1;0;5.0;1;7;1;3;0;13;0
123;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;4;1;1;0;0;0;1;5.0;1;5;1;0;1;15;0
124;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;5;1;1;0;0;0;0;5.25;1;6;1;1;0;17;0
125;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;6;1;1;0;0;0;0;5.2;1;5;1;0;0;19;0
126;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;7;1;1;0;0;0;0;4.833333333333333;0;3;1;0;0;21;0
127;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;8;1;1;0;0;0;0;4.285714285714286;0;1;1;0;0;21;0
128;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;9;0;1;0;0;0;0;4.0;1;2;0;0;0;22;0
129;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;10;1;0;1;0;0;0;3.5555555555555554;0;0;1;0;0;22;0
130;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;11;1;1;0;1;0;0;3.6;0;4;1;0;0;23;0
131;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;12;1;1;1;0;0;0;3.3636363636363638;1;1;1;0;0;23;0
132;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;13;1;1;0;1;0;0;3.1666666666666665;1;1;1;0;1;24;0
133;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;14;0;1;1;0;0;0;3.0;0;1;0;1;0;25;0
134;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;15;1;0;0;1;0;0;2.7857142857142856;0;0;1;0;0;25;0
135;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;16;1;1;0;0;1;0;2.6666666666666665;0;1;1;0;0;25;0
136;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;17;1;1;0;0;0;1;2.625;0;2;1;0;1;26;0
137;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;18;0;1;0;0;0;0;2.8823529411764706;0;7;0;2;0;30;0
138;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;19;1;0;1;0;0;0;2.7222222222222223;0;0;1;0;0;30;0
139;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;20;0;1;0;1;0;0;2.6842105263157894;0;2;0;0;0;31;0
140;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;21;0;0;0;0;0;0;2.55;1;0;0;0;0;31;0
141;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;22;1;0;0;0;0;0;2.4285714285714284;0;0;1;0;0;31;0
142;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;23;1;1;0;0;0;0;2.590909090909091;1;6;1;0;0;32;0
143;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;24;1;1;1;0;1;0;2.739130434782609;1;6;1;0;1;34;0
144;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;25;1;1;0;1;0;1;2.9583333333333335;1;8;1;1;0;37;0
145;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;26;1;1;1;0;0;0;2.92;1;2;1;0;0;39;0
146;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;27;1;1;0;1;0;0;2.9615384615384617;0;4;1;0;1;39;0
147;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;28;1;1;0;0;0;0;3.0;0;4;1;1;0;42;0
148;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;29;1;1;0;0;0;0;3.1785714285714284;1;8;1;0;1;46;0
149;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;30;1;1;0;0;0;0;3.2413793103448274;1;5;1;1;1;49;0
150;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;31;1;1;0;0;0;0;3.2;1;2;1;1;1;50;0
151;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;32;1;1;0;0;0;0;3.193548387096774;0;3;1;1;0;52;0
152;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;33;1;1;0;0;0;0;3.1875;1;3;1;0;1;53;0
153;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;34;0;1;0;0;0;0;3.1515151515151514;0;2;0;1;0;55;0
154;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;35;1;0;1;0;0;0;3.0588235294117645;0;0;1;0;0;55;0
155;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;36;1;1;0;1;0;0;3.085714285714286;1;4;1;0;0;58;0
156;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;37;1;1;1;0;0;0;3.0833333333333335;1;3;1;0;1;59;0
157;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;38;1;1;1;1;0;0;3.054054054054054;0;2;1;1;0;63;0
158;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;39;1;1;0;1;0;0;3.026315789473684;0;2;1;0;0;64;0
159;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;40;1;1;0;0;0;0;2.9743589743589745;0;1;1;0;0;64;0
160;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;41;0;1;0;0;1;0;2.925;0;1;0;0;0;64;0
161;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;42;1;0;0;0;0;1;2.8536585365853657;0;0;1;0;0;64;0
162;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;43;0;1;1;0;0;0;2.8333333333333335;0;2;0;0;0;65;0
163;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;44;1;0;0;1;0;0;2.7674418604651163;0;0;1;0;0;65;0
164;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;45;0;1;0;0;0;0;2.772727272727273;1;3;0;0;0;67;0
165;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;46;1;0;1;0;0;0;2.7111111111111112;1;0;1;0;1;67;0
166;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;47;1;1;1;1;0;0;2.6956521739130435;1;2;1;1;0;69;0
167;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;48;0;1;0;1;1;0;2.702127659574468;1;3;0;0;0;70;0
168;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;49;1;0;0;0;1;1;2.6458333333333335;0;0;1;0;0;70;0
169;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;50;1;1;1;0;0;1;2.63265306122449;0;2;1;0;1;71;0
170;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;51;1;1;0;1;1;0;2.6;1;1;1;1;1;73;0
171;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;52;1;1;1;0;1;1;2.6470588235294117;1;5;1;1;1;77;0
172;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;53;1;1;1;1;1;1;2.75;1;8;1;1;0;82;0
173;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;54;1;1;1;1;1;1;2.830188679245283;1;7;1;0;1;85;0
174;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;55;1;1;1;1;1;1;2.888888888888889;1;6;1;2;1;91;0
175;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;56;1;1;1;1;1;1;2.9454545454545453;1;6;1;1;1;94;0
176;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;57;1;1;1;1;0;1;3.0357142857142856;1;8;1;2;1;138;1
177;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;58;1;1;1;1;1;0;3.0701754385964914;0;5;1;1;0;142;1
178;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;59;1;1;1;1;0;1;3.1379310344827585;1;7;1;0;1;144;1
179;https://www.kisskissbankbank.com/fr/projects/fumer-tue--2;60;1;1;1;1;0;0;3.1864406779661016;1;6;1;2;1;152;1
180;https://www.kisskissbankbank.com/fr/projects/maow-book-2;1;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
181;https://www.kisskissbankbank.com/fr/projects/maow-book-2;2;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
182;https://www.kisskissbankbank.com/fr/projects/maow-book-2;3;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
183;https://www.kisskissbankbank.com/fr/projects/maow-book-2;4;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
184;https://www.kisskissbankbank.com/fr/projects/maow-book-2;5;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
185;https://www.kisskissbankbank.com/fr/projects/maow-book-2;6;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
186;https://www.kisskissbankbank.com/fr/projects/maow-book-2;7;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
187;https://www.kisskissbankbank.com/fr/projects/maow-book-2;8;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
